fips,Date,R0,Cases,Tier
18161,2020-11-20,0.9,27,3
18163,2020-11-20,0.9,7,3
18165,2020-11-20,0.9,53,1
18167,2020-11-20,0.9,89,4
18169,2020-11-20,0.9,55,2
18171,2020-11-20,0.9,35,1
18173,2020-11-20,0.9,90,2
18175,2020-11-20,0.9,65,3
18177,2020-11-20,0.9,1,1
18179,2020-11-20,0.9,95,3
18181,2020-11-20,0.9,40,2
18183,2020-11-20,0.9,65,2
19001,2020-11-20,0.9,97,2
19003,2020-11-20,0.9,63,1
19005,2020-11-20,0.9,29,2
19007,2020-11-20,0.9,57,3
19009,2020-11-20,0.9,52,1
19011,2020-11-20,0.9,93,1
19013,2020-11-20,0.9,79,3
19015,2020-11-20,0.9,68,4
19017,2020-11-20,0.9,97,4
19019,2020-11-20,0.9,82,4
19021,2020-11-20,0.9,64,1
19023,2020-11-20,0.9,53,3
19025,2020-11-20,0.9,74,2
19027,2020-11-20,0.9,92,2
19029,2020-11-20,0.9,34,3
19031,2020-11-20,0.9,85,1
19033,2020-11-20,0.9,65,4
19035,2020-11-20,0.9,53,4
19037,2020-11-20,0.9,21,2
19039,2020-11-20,0.9,31,4
19041,2020-11-20,0.9,86,3
19043,2020-11-20,0.9,91,2
19045,2020-11-20,0.9,30,3
19047,2020-11-20,0.9,7,3
19049,2020-11-20,0.9,19,2
19051,2020-11-20,0.9,46,4
19053,2020-11-20,0.9,53,4
19055,2020-11-20,0.9,97,3
19057,2020-11-20,0.9,94,3
19059,2020-11-20,0.9,77,1
19061,2020-11-20,0.9,54,1
19063,2020-11-20,0.9,32,2
19065,2020-11-20,0.9,30,2
19067,2020-11-20,0.9,32,3
19069,2020-11-20,0.9,8,4
19071,2020-11-20,0.9,99,3
19073,2020-11-20,0.9,7,2
19075,2020-11-20,0.9,77,2
19077,2020-11-20,0.9,72,1
19079,2020-11-20,0.9,34,4
19081,2020-11-20,0.9,79,4
19083,2020-11-20,0.9,56,1
19085,2020-11-20,0.9,97,3
19087,2020-11-20,0.9,37,1
19089,2020-11-20,0.9,16,2
19091,2020-11-20,0.9,24,1
19093,2020-11-20,0.9,11,1
19095,2020-11-20,0.9,80,4
19097,2020-11-20,0.9,38,1
19099,2020-11-20,0.9,87,4
19101,2020-11-20,0.9,99,2
19103,2020-11-20,0.9,46,1
19105,2020-11-20,0.9,29,2
19107,2020-11-20,0.9,2,2
19109,2020-11-20,0.9,19,3
19111,2020-11-20,0.9,82,3
19113,2020-11-20,0.9,96,2
19115,2020-11-20,0.9,85,4
19117,2020-11-20,0.9,53,3
19119,2020-11-20,0.9,67,2
19121,2020-11-20,0.9,27,1
19123,2020-11-20,0.9,69,1
19125,2020-11-20,0.9,15,3
19127,2020-11-20,0.9,29,4
19129,2020-11-20,0.9,79,4
19131,2020-11-20,0.9,28,4
19133,2020-11-20,0.9,29,3
19135,2020-11-20,0.9,49,2
19137,2020-11-20,0.9,70,2
19139,2020-11-20,0.9,64,4
19141,2020-11-20,0.9,76,4
19143,2020-11-20,0.9,11,4
19145,2020-11-20,0.9,50,2
19147,2020-11-20,0.9,92,2
19149,2020-11-20,0.9,75,4
19151,2020-11-20,0.9,27,2
19153,2020-11-20,0.9,91,2
19155,2020-11-20,0.9,55,3
19157,2020-11-20,0.9,37,4
19159,2020-11-20,0.9,63,1
19161,2020-11-20,0.9,86,3
19163,2020-11-20,0.9,79,4
19165,2020-11-20,0.9,89,1
19167,2020-11-20,0.9,83,2
19169,2020-11-20,0.9,34,2
19171,2020-11-20,0.9,84,1
19173,2020-11-20,0.9,90,1
19175,2020-11-20,0.9,60,4
19177,2020-11-20,0.9,56,4
19179,2020-11-20,0.9,26,4
19181,2020-11-20,0.9,54,2
19183,2020-11-20,0.9,86,3
19185,2020-11-20,0.9,38,1
19187,2020-11-20,0.9,4,4
19189,2020-11-20,0.9,13,4
19191,2020-11-20,0.9,60,3
19193,2020-11-20,0.9,58,1
19195,2020-11-20,0.9,54,4
19197,2020-11-20,0.9,41,2
20001,2020-11-20,0.9,50,4
20003,2020-11-20,0.9,70,3
20005,2020-11-20,0.9,34,2
20007,2020-11-20,0.9,61,3
20009,2020-11-20,0.9,77,1
20011,2020-11-20,0.9,88,2
20013,2020-11-20,0.9,34,1
20015,2020-11-20,0.9,72,3
20017,2020-11-20,0.9,79,4
20019,2020-11-20,0.9,56,1
20021,2020-11-20,0.9,61,2
20023,2020-11-20,0.9,13,2
20025,2020-11-20,0.9,13,4
20027,2020-11-20,0.9,39,3
20029,2020-11-20,0.9,73,4
20031,2020-11-20,0.9,81,2
20033,2020-11-20,0.9,77,1
20035,2020-11-20,0.9,63,1
20037,2020-11-20,0.9,65,1
20039,2020-11-20,0.9,44,2
20041,2020-11-20,0.9,98,2
20043,2020-11-20,0.9,77,4
20045,2020-11-20,0.9,52,1
20047,2020-11-20,0.9,35,2
20049,2020-11-20,0.9,35,3
20051,2020-11-20,0.9,33,1
20053,2020-11-20,0.9,65,2
20055,2020-11-20,0.9,57,2
20057,2020-11-20,0.9,11,4
20059,2020-11-20,0.9,8,1
20061,2020-11-20,0.9,73,4
20063,2020-11-20,0.9,93,4
20065,2020-11-20,0.9,38,1
20067,2020-11-20,0.9,82,3
20069,2020-11-20,0.9,86,3
20071,2020-11-20,0.9,22,2
20073,2020-11-20,0.9,87,2
20075,2020-11-20,0.9,57,3
20077,2020-11-20,0.9,93,3
20079,2020-11-20,0.9,12,2
20081,2020-11-20,0.9,48,4
20083,2020-11-20,0.9,91,2
20085,2020-11-20,0.9,7,1
20087,2020-11-20,0.9,91,4
20089,2020-11-20,0.9,21,1
20091,2020-11-20,0.9,29,1
20093,2020-11-20,0.9,51,1
20095,2020-11-20,0.9,41,1
20097,2020-11-20,0.9,45,4
20099,2020-11-20,0.9,70,1
20101,2020-11-20,0.9,49,3
20103,2020-11-20,0.9,74,4
20105,2020-11-20,0.9,30,4
20107,2020-11-20,0.9,90,1
20109,2020-11-20,0.9,12,4
20111,2020-11-20,0.9,47,2
20113,2020-11-20,0.9,50,4
20115,2020-11-20,0.9,75,4
20117,2020-11-20,0.9,0,3
20119,2020-11-20,0.9,16,1
20121,2020-11-20,0.9,41,4
20123,2020-11-20,0.9,22,3
20125,2020-11-20,0.9,0,4
20127,2020-11-20,0.9,65,3
20129,2020-11-20,0.9,56,4
20131,2020-11-20,0.9,95,4
20133,2020-11-20,0.9,86,2
20135,2020-11-20,0.9,2,1
20137,2020-11-20,0.9,1,1
20139,2020-11-20,0.9,26,2
20141,2020-11-20,0.9,76,3
20143,2020-11-20,0.9,87,1
20145,2020-11-20,0.9,27,1
20147,2020-11-20,0.9,43,3
20149,2020-11-20,0.9,40,1
20151,2020-11-20,0.9,76,4
20153,2020-11-20,0.9,46,3
20155,2020-11-20,0.9,78,2
20157,2020-11-20,0.9,87,2
20159,2020-11-20,0.9,6,4
20161,2020-11-20,0.9,61,3
20163,2020-11-20,0.9,31,2
20165,2020-11-20,0.9,38,3
20167,2020-11-20,0.9,58,3
20169,2020-11-20,0.9,59,1
20171,2020-11-20,0.9,56,1
20173,2020-11-20,0.9,6,4
20175,2020-11-20,0.9,83,3
20177,2020-11-20,0.9,25,2
20179,2020-11-20,0.9,95,4
20181,2020-11-20,0.9,80,3
20183,2020-11-20,0.9,89,1
20185,2020-11-20,0.9,5,3
20187,2020-11-20,0.9,3,4
20189,2020-11-20,0.9,16,3
20191,2020-11-20,0.9,32,3
20193,2020-11-20,0.9,85,4
20195,2020-11-20,0.9,9,4
20197,2020-11-20,0.9,53,1
20199,2020-11-20,0.9,39,2
20201,2020-11-20,0.9,37,2
20203,2020-11-20,0.9,94,4
20205,2020-11-20,0.9,28,3
20207,2020-11-20,0.9,98,1
20209,2020-11-20,0.9,15,2
21001,2020-11-20,0.9,8,4
21003,2020-11-20,0.9,97,1
21005,2020-11-20,0.9,58,1
21007,2020-11-20,0.9,98,2
21009,2020-11-20,0.9,11,1
21011,2020-11-20,0.9,29,4
21013,2020-11-20,0.9,6,1
21015,2020-11-20,0.9,57,3
21017,2020-11-20,0.9,96,3
21019,2020-11-20,0.9,70,3
21021,2020-11-20,0.9,68,2
21023,2020-11-20,0.9,62,2
21025,2020-11-20,0.9,53,4
21027,2020-11-20,0.9,92,2
21029,2020-11-20,0.9,93,3
21031,2020-11-20,0.9,39,2
21033,2020-11-20,0.9,23,3
21035,2020-11-20,0.9,70,3
21037,2020-11-20,0.9,1,4
21039,2020-11-20,0.9,97,4
21041,2020-11-20,0.9,36,3
21043,2020-11-20,0.9,6,4
21045,2020-11-20,0.9,44,1
21047,2020-11-20,0.9,9,1
21049,2020-11-20,0.9,47,1
21051,2020-11-20,0.9,64,2
21053,2020-11-20,0.9,48,1
21055,2020-11-20,0.9,48,1
21057,2020-11-20,0.9,52,2
21059,2020-11-20,0.9,4,4
21061,2020-11-20,0.9,21,2
21063,2020-11-20,0.9,12,4
21065,2020-11-20,0.9,22,1
21067,2020-11-20,0.9,45,3
21069,2020-11-20,0.9,74,4
21071,2020-11-20,0.9,49,1
21073,2020-11-20,0.9,99,3
21075,2020-11-20,0.9,94,3
21077,2020-11-20,0.9,16,4
21079,2020-11-20,0.9,39,4
21081,2020-11-20,0.9,75,1
21083,2020-11-20,0.9,91,3
21085,2020-11-20,0.9,8,1
21087,2020-11-20,0.9,38,2
21089,2020-11-20,0.9,6,1
21091,2020-11-20,0.9,22,1
21093,2020-11-20,0.9,1,2
21095,2020-11-20,0.9,14,2
21097,2020-11-20,0.9,59,4
21099,2020-11-20,0.9,26,2
21101,2020-11-20,0.9,17,2
21103,2020-11-20,0.9,23,2
21105,2020-11-20,0.9,93,3
21107,2020-11-20,0.9,29,4
21109,2020-11-20,0.9,41,2
21111,2020-11-20,0.9,97,3
21113,2020-11-20,0.9,3,2
21115,2020-11-20,0.9,84,4
21117,2020-11-20,0.9,15,3
21119,2020-11-20,0.9,18,3
21121,2020-11-20,0.9,65,4
21123,2020-11-20,0.9,68,4
21125,2020-11-20,0.9,95,2
21127,2020-11-20,0.9,31,2
21129,2020-11-20,0.9,90,1
21131,2020-11-20,0.9,39,3
21133,2020-11-20,0.9,82,2
21135,2020-11-20,0.9,61,3
21137,2020-11-20,0.9,23,1
21139,2020-11-20,0.9,2,4
21141,2020-11-20,0.9,23,3
21143,2020-11-20,0.9,42,4
21145,2020-11-20,0.9,35,3
21147,2020-11-20,0.9,50,4
21149,2020-11-20,0.9,80,1
21151,2020-11-20,0.9,68,1
21153,2020-11-20,0.9,25,2
21155,2020-11-20,0.9,2,4
21157,2020-11-20,0.9,67,2
21159,2020-11-20,0.9,91,3
21161,2020-11-20,0.9,50,3
21163,2020-11-20,0.9,27,1
21165,2020-11-20,0.9,92,2
21167,2020-11-20,0.9,92,1
21169,2020-11-20,0.9,60,2
21171,2020-11-20,0.9,5,2
21173,2020-11-20,0.9,83,3
21175,2020-11-20,0.9,18,3
21177,2020-11-20,0.9,4,1
21179,2020-11-20,0.9,23,4
21181,2020-11-20,0.9,29,3
21183,2020-11-20,0.9,95,3
21185,2020-11-20,0.9,84,4
21187,2020-11-20,0.9,13,2
21189,2020-11-20,0.9,45,2
21191,2020-11-20,0.9,43,3
21193,2020-11-20,0.9,32,2
21195,2020-11-20,0.9,16,2
21197,2020-11-20,0.9,76,4
21199,2020-11-20,0.9,46,1
21201,2020-11-20,0.9,59,1
21203,2020-11-20,0.9,28,2
21205,2020-11-20,0.9,28,4
21207,2020-11-20,0.9,2,1
21209,2020-11-20,0.9,39,4
21211,2020-11-20,0.9,14,4
21213,2020-11-20,0.9,70,3
21215,2020-11-20,0.9,1,4
21217,2020-11-20,0.9,81,4
21219,2020-11-20,0.9,73,2
21221,2020-11-20,0.9,63,4
21223,2020-11-20,0.9,37,3
21225,2020-11-20,0.9,8,3
21227,2020-11-20,0.9,17,4
21229,2020-11-20,0.9,38,2
21231,2020-11-20,0.9,37,2
21233,2020-11-20,0.9,84,3
21235,2020-11-20,0.9,32,4
21237,2020-11-20,0.9,15,2
21239,2020-11-20,0.9,73,3
22001,2020-11-20,0.9,10,1
22003,2020-11-20,0.9,17,4
22005,2020-11-20,0.9,26,1
22007,2020-11-20,0.9,36,4
22009,2020-11-20,0.9,73,2
22011,2020-11-20,0.9,6,4
22013,2020-11-20,0.9,15,1
22015,2020-11-20,0.9,44,4
22017,2020-11-20,0.9,60,3
22019,2020-11-20,0.9,99,2
22021,2020-11-20,0.9,8,4
22023,2020-11-20,0.9,46,1
22025,2020-11-20,0.9,98,3
22027,2020-11-20,0.9,77,3
22029,2020-11-20,0.9,62,3
22031,2020-11-20,0.9,51,4
22033,2020-11-20,0.9,94,1
22035,2020-11-20,0.9,13,1
22037,2020-11-20,0.9,60,4
22039,2020-11-20,0.9,74,2
22041,2020-11-20,0.9,98,3
22043,2020-11-20,0.9,22,2
22045,2020-11-20,0.9,75,2
22047,2020-11-20,0.9,74,1
22049,2020-11-20,0.9,44,1
22051,2020-11-20,0.9,87,1
22053,2020-11-20,0.9,17,4
22055,2020-11-20,0.9,65,4
22057,2020-11-20,0.9,59,2
22059,2020-11-20,0.9,24,1
22061,2020-11-20,0.9,46,2
22063,2020-11-20,0.9,56,1
22065,2020-11-20,0.9,22,4
22067,2020-11-20,0.9,31,3
22069,2020-11-20,0.9,68,2
22071,2020-11-20,0.9,88,1
22073,2020-11-20,0.9,72,4
22075,2020-11-20,0.9,63,3
22077,2020-11-20,0.9,40,1
22079,2020-11-20,0.9,43,2
22081,2020-11-20,0.9,73,4
22083,2020-11-20,0.9,42,3
22085,2020-11-20,0.9,55,2
22087,2020-11-20,0.9,46,4
22089,2020-11-20,0.9,84,2
22091,2020-11-20,0.9,89,3
22093,2020-11-20,0.9,42,1
22095,2020-11-20,0.9,42,1
22097,2020-11-20,0.9,37,4
22099,2020-11-20,0.9,7,4
22101,2020-11-20,0.9,68,3
22103,2020-11-20,0.9,45,1
22105,2020-11-20,0.9,76,3
22107,2020-11-20,0.9,16,1
22109,2020-11-20,0.9,34,2
22111,2020-11-20,0.9,31,4
22113,2020-11-20,0.9,28,2
22115,2020-11-20,0.9,67,2
22117,2020-11-20,0.9,62,3
22119,2020-11-20,0.9,18,1
22121,2020-11-20,0.9,19,4
22123,2020-11-20,0.9,79,3
22125,2020-11-20,0.9,64,4
22127,2020-11-20,0.9,42,3
23001,2020-11-20,0.9,35,2
23003,2020-11-20,0.9,95,1
23005,2020-11-20,0.9,45,4
23007,2020-11-20,0.9,88,4
23009,2020-11-20,0.9,78,2
23011,2020-11-20,0.9,42,1
23013,2020-11-20,0.9,35,1
23015,2020-11-20,0.9,85,3
23017,2020-11-20,0.9,85,2
23019,2020-11-20,0.9,87,4
23021,2020-11-20,0.9,94,4
23023,2020-11-20,0.9,99,3
23025,2020-11-20,0.9,76,4
23027,2020-11-20,0.9,68,1
23029,2020-11-20,0.9,36,3
23031,2020-11-20,0.9,97,3
24001,2020-11-20,0.9,33,3
24003,2020-11-20,0.9,82,4
24005,2020-11-20,0.9,9,3
24009,2020-11-20,0.9,59,1
24011,2020-11-20,0.9,39,4
24013,2020-11-20,0.9,63,2
24015,2020-11-20,0.9,68,3
24017,2020-11-20,0.9,26,1
24019,2020-11-20,0.9,78,4
24021,2020-11-20,0.9,58,2
24023,2020-11-20,0.9,22,2
24025,2020-11-20,0.9,77,4
24027,2020-11-20,0.9,73,3
24029,2020-11-20,0.9,67,1
24031,2020-11-20,0.9,67,2
24033,2020-11-20,0.9,94,2
24035,2020-11-20,0.9,99,2
24037,2020-11-20,0.9,55,1
24039,2020-11-20,0.9,97,1
24041,2020-11-20,0.9,89,4
24043,2020-11-20,0.9,56,2
24045,2020-11-20,0.9,69,2
24047,2020-11-20,0.9,12,1
24510,2020-11-20,0.9,89,3
25001,2020-11-20,0.9,71,4
25003,2020-11-20,0.9,53,4
25005,2020-11-20,0.9,10,2
25007,2020-11-20,0.9,90,3
25009,2020-11-20,0.9,42,1
25011,2020-11-20,0.9,31,2
25013,2020-11-20,0.9,63,3
25015,2020-11-20,0.9,82,2
25017,2020-11-20,0.9,14,4
25019,2020-11-20,0.9,68,1
25021,2020-11-20,0.9,86,1
25023,2020-11-20,0.9,38,2
25025,2020-11-20,0.9,99,3
25027,2020-11-20,0.9,90,1
26001,2020-11-20,0.9,82,2
26003,2020-11-20,0.9,71,4
26005,2020-11-20,0.9,70,3
26007,2020-11-20,0.9,75,2
26009,2020-11-20,0.9,26,3
26011,2020-11-20,0.9,76,2
26013,2020-11-20,0.9,49,1
26015,2020-11-20,0.9,50,1
26017,2020-11-20,0.9,27,4
26019,2020-11-20,0.9,3,1
26021,2020-11-20,0.9,12,4
26023,2020-11-20,0.9,59,4
26025,2020-11-20,0.9,65,4
26027,2020-11-20,0.9,8,3
26029,2020-11-20,0.9,70,4
26031,2020-11-20,0.9,79,4
26033,2020-11-20,0.9,19,2
26035,2020-11-20,0.9,15,3
26037,2020-11-20,0.9,42,4
26039,2020-11-20,0.9,47,1
26041,2020-11-20,0.9,29,2
26043,2020-11-20,0.9,16,2
26045,2020-11-20,0.9,69,1
26047,2020-11-20,0.9,90,1
26049,2020-11-20,0.9,16,1
26051,2020-11-20,0.9,1,2
26053,2020-11-20,0.9,28,4
26055,2020-11-20,0.9,79,1
26057,2020-11-20,0.9,100,2
26059,2020-11-20,0.9,93,2
26061,2020-11-20,0.9,60,2
26063,2020-11-20,0.9,59,1
26065,2020-11-20,0.9,59,2
26067,2020-11-20,0.9,98,1
26069,2020-11-20,0.9,75,1
26071,2020-11-20,0.9,27,2
26073,2020-11-20,0.9,86,2
26075,2020-11-20,0.9,50,1
26077,2020-11-20,0.9,79,1
26079,2020-11-20,0.9,15,1
26081,2020-11-20,0.9,71,2
26083,2020-11-20,0.9,44,1
26085,2020-11-20,0.9,40,2
26087,2020-11-20,0.9,59,2
26089,2020-11-20,0.9,69,3
26091,2020-11-20,0.9,9,1
26093,2020-11-20,0.9,39,3
26095,2020-11-20,0.9,92,3
26097,2020-11-20,0.9,8,3
26099,2020-11-20,0.9,57,3
26101,2020-11-20,0.9,43,4
26103,2020-11-20,0.9,4,1
26105,2020-11-20,0.9,75,3
26107,2020-11-20,0.9,91,4
26109,2020-11-20,0.9,7,3
26111,2020-11-20,0.9,52,3
26113,2020-11-20,0.9,9,3
26115,2020-11-20,0.9,23,3
26117,2020-11-20,0.9,20,4
26119,2020-11-20,0.9,87,3
26121,2020-11-20,0.9,88,4
26123,2020-11-20,0.9,63,2
26125,2020-11-20,0.9,32,3
26127,2020-11-20,0.9,99,2
26129,2020-11-20,0.9,93,1
26131,2020-11-20,0.9,16,3
26133,2020-11-20,0.9,19,1
26135,2020-11-20,0.9,16,3
26137,2020-11-20,0.9,9,4
26139,2020-11-20,0.9,4,1
26141,2020-11-20,0.9,95,1
26143,2020-11-20,0.9,45,3
26145,2020-11-20,0.9,93,2
26147,2020-11-20,0.9,67,4
26149,2020-11-20,0.9,61,3
26151,2020-11-20,0.9,41,1
26153,2020-11-20,0.9,6,1
26155,2020-11-20,0.9,99,1
26157,2020-11-20,0.9,28,4
26159,2020-11-20,0.9,8,1
26161,2020-11-20,0.9,26,2
26163,2020-11-20,0.9,59,2
26165,2020-11-20,0.9,81,4
27001,2020-11-20,0.9,47,3
27003,2020-11-20,0.9,49,3
27005,2020-11-20,0.9,84,4
27007,2020-11-20,0.9,28,2
27009,2020-11-20,0.9,48,2
27011,2020-11-20,0.9,50,1
27013,2020-11-20,0.9,30,4
27015,2020-11-20,0.9,38,3
27017,2020-11-20,0.9,12,4
27019,2020-11-20,0.9,90,1
27021,2020-11-20,0.9,81,2
27023,2020-11-20,0.9,82,2
27025,2020-11-20,0.9,61,1
27027,2020-11-20,0.9,38,4
27029,2020-11-20,0.9,91,1
27031,2020-11-20,0.9,73,4
27033,2020-11-20,0.9,57,2
27035,2020-11-20,0.9,42,1
27037,2020-11-20,0.9,7,1
27039,2020-11-20,0.9,60,3
27041,2020-11-20,0.9,7,1
27043,2020-11-20,0.9,86,1
27045,2020-11-20,0.9,2,4
27047,2020-11-20,0.9,27,2
27049,2020-11-20,0.9,88,3
27051,2020-11-20,0.9,78,3
27053,2020-11-20,0.9,56,2
27055,2020-11-20,0.9,48,4
27057,2020-11-20,0.9,30,4
27059,2020-11-20,0.9,30,4
27061,2020-11-20,0.9,57,1
27063,2020-11-20,0.9,66,3
27065,2020-11-20,0.9,75,3
27067,2020-11-20,0.9,39,2
27069,2020-11-20,0.9,71,4
27071,2020-11-20,0.9,21,1
27073,2020-11-20,0.9,85,4
27075,2020-11-20,0.9,35,3
27077,2020-11-20,0.9,85,1
27079,2020-11-20,0.9,64,3
27081,2020-11-20,0.9,39,1
27083,2020-11-20,0.9,31,3
27085,2020-11-20,0.9,58,2
27087,2020-11-20,0.9,100,2
27089,2020-11-20,0.9,8,4
27091,2020-11-20,0.9,90,4
27093,2020-11-20,0.9,47,2
27095,2020-11-20,0.9,60,1
27097,2020-11-20,0.9,34,1
27099,2020-11-20,0.9,46,4
27101,2020-11-20,0.9,14,1
27103,2020-11-20,0.9,17,4
27105,2020-11-20,0.9,69,2
27107,2020-11-20,0.9,8,1
27109,2020-11-20,0.9,97,3
27111,2020-11-20,0.9,64,1
27113,2020-11-20,0.9,51,4
27115,2020-11-20,0.9,40,3
27117,2020-11-20,0.9,81,2
27119,2020-11-20,0.9,92,1
27121,2020-11-20,0.9,6,1
27123,2020-11-20,0.9,30,4
27125,2020-11-20,0.9,49,1
27127,2020-11-20,0.9,92,4
27129,2020-11-20,0.9,73,2
27131,2020-11-20,0.9,50,4
27133,2020-11-20,0.9,22,4
27135,2020-11-20,0.9,5,4
27137,2020-11-20,0.9,26,4
27139,2020-11-20,0.9,76,4
27141,2020-11-20,0.9,38,3
27143,2020-11-20,0.9,70,4
27145,2020-11-20,0.9,64,2
27147,2020-11-20,0.9,39,4
27149,2020-11-20,0.9,1,3
27151,2020-11-20,0.9,99,1
27153,2020-11-20,0.9,20,2
27155,2020-11-20,0.9,88,2
27157,2020-11-20,0.9,99,2
27159,2020-11-20,0.9,93,4
27161,2020-11-20,0.9,71,4
27163,2020-11-20,0.9,84,2
27165,2020-11-20,0.9,11,2
27167,2020-11-20,0.9,69,3
27169,2020-11-20,0.9,39,4
27171,2020-11-20,0.9,59,1
27173,2020-11-20,0.9,83,1
28001,2020-11-20,0.9,81,1
28003,2020-11-20,0.9,63,3
28005,2020-11-20,0.9,75,2
28007,2020-11-20,0.9,72,4
28009,2020-11-20,0.9,98,4
28011,2020-11-20,0.9,7,2
28013,2020-11-20,0.9,52,2
28015,2020-11-20,0.9,80,1
28017,2020-11-20,0.9,36,2
28019,2020-11-20,0.9,54,1
28021,2020-11-20,0.9,61,2
28023,2020-11-20,0.9,6,2
28025,2020-11-20,0.9,65,1
28027,2020-11-20,0.9,90,1
28029,2020-11-20,0.9,43,4
28031,2020-11-20,0.9,43,4
28033,2020-11-20,0.9,93,4
28035,2020-11-20,0.9,65,1
28037,2020-11-20,0.9,79,2
28039,2020-11-20,0.9,53,4
28041,2020-11-20,0.9,34,1
28043,2020-11-20,0.9,31,3
28045,2020-11-20,0.9,45,1
28047,2020-11-20,0.9,7,1
28049,2020-11-20,0.9,40,1
28051,2020-11-20,0.9,32,3
28053,2020-11-20,0.9,47,1
28055,2020-11-20,0.9,83,1
28057,2020-11-20,0.9,77,2
28059,2020-11-20,0.9,28,4
28061,2020-11-20,0.9,99,1
28063,2020-11-20,0.9,50,4
28065,2020-11-20,0.9,21,1
28067,2020-11-20,0.9,67,1
28069,2020-11-20,0.9,97,3
28071,2020-11-20,0.9,27,1
28073,2020-11-20,0.9,24,1
28075,2020-11-20,0.9,19,3
28077,2020-11-20,0.9,34,2
28079,2020-11-20,0.9,66,3
28081,2020-11-20,0.9,74,1
28083,2020-11-20,0.9,15,3
28085,2020-11-20,0.9,7,1
28087,2020-11-20,0.9,22,2
28089,2020-11-20,0.9,23,1
28091,2020-11-20,0.9,81,1
28093,2020-11-20,0.9,40,3
28095,2020-11-20,0.9,9,1
28097,2020-11-20,0.9,46,4
28099,2020-11-20,0.9,88,1
28101,2020-11-20,0.9,21,4
28103,2020-11-20,0.9,49,3
28105,2020-11-20,0.9,46,2
28107,2020-11-20,0.9,85,1
28109,2020-11-20,0.9,0,2
28111,2020-11-20,0.9,50,4
28113,2020-11-20,0.9,3,2
28115,2020-11-20,0.9,48,4
28117,2020-11-20,0.9,91,4
28119,2020-11-20,0.9,11,1
28121,2020-11-20,0.9,92,3
28123,2020-11-20,0.9,48,4
28125,2020-11-20,0.9,74,2
28127,2020-11-20,0.9,68,2
28129,2020-11-20,0.9,26,3
28131,2020-11-20,0.9,70,4
28133,2020-11-20,0.9,78,2
28135,2020-11-20,0.9,72,2
28137,2020-11-20,0.9,64,2
28139,2020-11-20,0.9,66,3
28141,2020-11-20,0.9,36,2
28143,2020-11-20,0.9,32,3
28145,2020-11-20,0.9,39,3
28147,2020-11-20,0.9,31,4
28149,2020-11-20,0.9,86,3
28151,2020-11-20,0.9,62,3
28153,2020-11-20,0.9,22,3
28155,2020-11-20,0.9,42,2
28157,2020-11-20,0.9,99,1
28159,2020-11-20,0.9,71,1
28161,2020-11-20,0.9,45,1
28163,2020-11-20,0.9,74,4
29001,2020-11-20,0.9,23,1
29003,2020-11-20,0.9,14,2
29005,2020-11-20,0.9,38,1
29007,2020-11-20,0.9,23,3
29009,2020-11-20,0.9,97,4
29011,2020-11-20,0.9,41,4
29013,2020-11-20,0.9,38,2
29015,2020-11-20,0.9,63,2
29017,2020-11-20,0.9,11,1
29019,2020-11-20,0.9,90,4
29021,2020-11-20,0.9,4,2
29023,2020-11-20,0.9,16,1
29025,2020-11-20,0.9,85,1
29027,2020-11-20,0.9,16,1
29029,2020-11-20,0.9,25,1
29031,2020-11-20,0.9,30,1
29033,2020-11-20,0.9,91,1
29035,2020-11-20,0.9,7,3
29037,2020-11-20,0.9,75,3
29039,2020-11-20,0.9,57,1
29041,2020-11-20,0.9,86,3
29043,2020-11-20,0.9,80,4
29045,2020-11-20,0.9,92,2
29047,2020-11-20,0.9,61,2
29049,2020-11-20,0.9,88,2
29051,2020-11-20,0.9,88,4
29053,2020-11-20,0.9,41,4
29055,2020-11-20,0.9,31,3
29057,2020-11-20,0.9,7,1
29059,2020-11-20,0.9,92,4
29061,2020-11-20,0.9,66,2
29063,2020-11-20,0.9,94,3
29065,2020-11-20,0.9,46,3
29067,2020-11-20,0.9,73,4
29069,2020-11-20,0.9,63,2
29071,2020-11-20,0.9,90,4
29073,2020-11-20,0.9,89,2
29075,2020-11-20,0.9,44,1
29077,2020-11-20,0.9,83,3
29079,2020-11-20,0.9,11,3
29081,2020-11-20,0.9,36,3
29083,2020-11-20,0.9,76,3
29085,2020-11-20,0.9,19,1
29087,2020-11-20,0.9,7,4
29089,2020-11-20,0.9,65,2
29091,2020-11-20,0.9,42,4
29093,2020-11-20,0.9,59,4
29095,2020-11-20,0.9,52,2
29097,2020-11-20,0.9,93,2
29099,2020-11-20,0.9,89,3
29101,2020-11-20,0.9,41,4
29103,2020-11-20,0.9,57,2
29105,2020-11-20,0.9,44,4
29107,2020-11-20,0.9,80,1
29109,2020-11-20,0.9,18,4
29111,2020-11-20,0.9,89,1
29113,2020-11-20,0.9,56,2
29115,2020-11-20,0.9,42,1
29117,2020-11-20,0.9,40,3
29119,2020-11-20,0.9,24,4
29121,2020-11-20,0.9,49,3
29123,2020-11-20,0.9,83,1
29125,2020-11-20,0.9,24,1
29127,2020-11-20,0.9,25,3
29129,2020-11-20,0.9,92,2
29131,2020-11-20,0.9,85,3
29133,2020-11-20,0.9,54,4
29135,2020-11-20,0.9,69,4
29137,2020-11-20,0.9,66,3
29139,2020-11-20,0.9,40,1
